timestamp,building,meter_reading
2016-07-22 11:00:00,Panther_office_Christin,66.8999
2016-09-12 19:00:00,Panther_retail_Romeo,4921.032999999999
2017-07-22 07:00:00,Panther_parking_Jody,35.6069
2016-11-21 07:00:00,Panther_parking_Adela,23.5045
2016-08-22 13:00:00,Panther_lodging_Marisol,1162.8394
2017-06-21 15:00:00,Panther_lodging_Arlene,378.541
2017-06-02 00:00:00,Panther_other_Bethel,0.0
2017-10-08 01:00:00,Panther_lodging_Gale,107.8208
2017-07-02 14:00:00,Panther_office_Kristen,15.533
2017-04-10 12:00:00,Panther_lodging_Alita,927.4254
2016-09-25 11:00:00,Panther_lodging_Kara,1769.0003
2016-09-10 10:00:00,Panther_office_Kristen,54.1104
2016-05-10 14:00:00,Panther_education_Neal,0.0
2016-09-22 15:00:00,Panther_office_Hannah,79.4936
2016-10-27 21:00:00,Panther_lodging_Jorge,78.9752
2017-10-28 23:00:00,Panther_lodging_Dianna,57.7712
2017-07-09 02:00:00,Panther_education_Joyce,0.0
2017-01-03 15:00:00,Panther_assembly_Denice,643.5197
2016-01-07 07:00:00,Panther_other_Lula,0.0
2016-09-14 04:00:00,Panther_education_Teofila,86.5944
2017-07-16 17:00:00,Panther_education_Annetta,470.084
2017-05-18 07:00:00,Panther_lodging_Kirk,989.6505
2016-06-21 10:00:00,Panther_education_Alecia,346.4669
2016-12-10 00:00:00,Panther_lodging_Fausto,68.6533
2017-07-24 19:00:00,Panther_assembly_Gwyneth,218.2421
2016-12-26 19:00:00,Panther_parking_Asia,35.9069
2016-09-03 02:00:00,Panther_retail_Rachel,3.4407
2017-12-13 03:00:00,Panther_education_Vincent,0.0
2016-05-24 06:00:00,Panther_education_Rosalie,63.8123
2017-09-12 19:00:00,Panther_education_Zelda,371.1189
2017-05-15 22:00:00,Panther_education_Hugh,588.1135
2016-05-28 02:00:00,Panther_education_Alecia,340.4657
2017-12-24 21:00:00,Panther_education_Mohammad,4329.7404
2016-06-20 17:00:00,Panther_education_Neal,378.541
2016-06-08 12:00:00,Panther_retail_Romeo,7464.6787
2017-01-27 13:00:00,Panther_other_Bettie,6163.8667
2017-12-06 17:00:00,Panther_lodging_Kaitlin,65.1126
2016-01-28 20:00:00,Panther_lodging_Ricky,321.6379
2017-11-27 06:00:00,Panther_education_Edna,0.0
2017-08-09 05:00:00,Panther_education_Cleopatra,15.1416
2016-09-16 16:00:00,Panther_lodging_Heather,302.8328
2016-05-22 05:00:00,Panther_education_Zelda,48.0093
2016-12-20 01:00:00,Panther_education_Tina,0.0
2017-08-22 00:00:00,Panther_lodging_Ricky,757.082
2016-06-06 15:00:00,Panther_office_Shauna,719.2279
2016-10-14 11:00:00,Panther_other_Bettie,5283.3142
2016-10-27 10:00:00,Panther_education_Gina,378.541
2017-01-20 11:00:00,Panther_education_Joyce,1135.623
2016-08-18 22:00:00,Panther_education_Zelda,94.4182
2017-03-29 15:00:00,Panther_lodging_Heather,0.0
2016-08-24 13:00:00,Panther_lodging_Tracie,378.541
2017-10-26 22:00:00,Panther_parking_Adela,0.0
2017-04-09 14:00:00,Panther_education_Alecia,240.4464
2016-11-16 12:00:00,Panther_education_Scarlett,1608.1893
2017-07-23 20:00:00,Panther_other_Bettie,890.6855
2016-02-17 10:00:00,Panther_lodging_Blaine,4921.032999999999
2016-09-22 17:00:00,Panther_lodging_Cora,146.8783
2017-02-22 06:00:00,Panther_lodging_Kaitlin,33.0064
2017-06-23 18:00:00,Panther_lodging_Tracie,78.7152
2017-10-05 17:00:00,Panther_other_Lucina,3406.869
2016-05-27 13:00:00,Panther_education_Annetta,105.2203
2016-07-09 10:00:00,Panther_lodging_Floyd,0.0
2017-11-26 15:00:00,Panther_office_Larry,0.0
2016-10-09 12:00:00,Panther_education_Zelda,680.3848
2017-11-23 07:00:00,Panther_education_Zelda,0.0
2016-12-05 22:00:00,Panther_lodging_Marlyn,0.0
2016-03-07 21:00:00,Panther_education_Jerome,7216.2337
2017-05-28 19:00:00,Panther_office_Clementine,34.3236
2017-04-26 12:00:00,Panther_office_Antonette,0.0
2016-07-23 08:00:00,Panther_education_Annetta,0.0
2017-11-15 15:00:00,Panther_education_Mohammad,1211.3312
2016-10-04 00:00:00,Panther_office_Bryce,0.0
2016-02-16 01:00:00,Panther_education_Edna,1584.9943
2016-08-24 03:00:00,Panther_education_Violet,0.0
2017-06-16 17:00:00,Panther_education_Shelton,110.1213
2016-11-11 15:00:00,Panther_office_Lois,0.0
2017-09-30 10:00:00,Panther_education_Sophia,0.0
2016-09-16 08:00:00,Panther_office_Shauna,492.1033
2017-09-26 19:00:00,Panther_office_Taryn,100.1193
2016-09-15 09:00:00,Panther_lodging_Floyd,182.9953
2017-05-02 05:00:00,Panther_education_Teofila,133.3547
2017-07-29 09:00:00,Panther_office_Kristen,0.0
2016-03-14 04:00:00,Panther_education_Emily,185.5595
2017-10-17 09:00:00,Panther_lodging_Jacquelyn,0.0
2017-01-12 10:00:00,Panther_lodging_Willa,90.5175
2017-09-23 21:00:00,Panther_office_Bryce,0.0
2017-10-30 04:00:00,Panther_lodging_Cora,111.3357
2016-01-04 00:00:00,Panther_office_Catherine,0.0
2016-12-15 11:00:00,Panther_education_Vincent,378.541
2017-05-20 17:00:00,Panther_education_Teofila,1249.4338
2016-12-12 07:00:00,Panther_other_Ismael,302.8328
2017-08-31 14:00:00,Panther_other_Lula,1.8053
2017-07-27 11:00:00,Panther_lodging_Kaitlin,61.3118
2017-05-27 02:00:00,Panther_parking_Jody,0.0
2017-08-12 01:00:00,Panther_office_Lauretta,202.359
2017-05-23 04:00:00,Panther_education_Sophia,143.6277
2017-06-01 12:00:00,Panther_education_Mohammad,180.1497
2017-05-03 00:00:00,Panther_office_Kristen,3573.7538
2016-03-07 07:00:00,Panther_lodging_Jorge,0.0
2017-07-19 08:00:00,Panther_lodging_Ricky,0.0
2016-05-28 01:00:00,Panther_office_Woodrow,0.0
2017-08-09 06:00:00,Panther_education_Cleopatra,173.1888
2016-01-15 00:00:00,Panther_lodging_Edmond,378.541
2016-06-29 14:00:00,Panther_education_Karri,0.0
2016-11-22 15:00:00,Panther_office_Daina,37.8541
2017-06-11 14:00:00,Panther_education_Quintin,2362.7907
2017-10-17 08:00:00,Panther_education_Emily,952.5386
2016-05-12 03:00:00,Panther_office_Ruthie,0.0
2017-03-09 11:00:00,Panther_parking_Stanley,0.0
2017-11-20 04:00:00,Panther_lodging_Cornelia,25.2049
2016-11-01 21:00:00,Panther_lodging_Kaitlin,73.3141
2017-12-22 00:00:00,Panther_lodging_Kirk,138.1767
2017-06-26 03:00:00,Panther_lodging_Floyd,211.6408
2017-07-30 15:00:00,Panther_education_Jerome,8706.443000000001
2017-11-17 02:00:00,Panther_education_Cleopatra,98.9651
2017-05-16 22:00:00,Panther_lodging_Kaitlin,33.4065
2017-03-11 17:00:00,Panther_lodging_Ricky,0.0
2017-04-09 22:00:00,Panther_lodging_Georgie,151.4164
2016-03-28 21:00:00,Panther_lodging_Dianna,0.0
2017-02-08 06:00:00,Panther_lodging_Blaine,880.5523
2017-03-30 07:00:00,Panther_education_Sophia,142.8276
2017-06-04 03:00:00,Panther_retail_Kristina,20.575
2017-07-08 17:00:00,Panther_office_Shauna,37.8541
2016-05-18 01:00:00,Panther_assembly_Denice,227.1246
2017-01-14 01:00:00,Panther_lodging_Aaron,0.0
2017-07-29 03:00:00,Panther_office_Christian,222.6714
2017-03-07 08:00:00,Panther_parking_Clarence,0.0
2017-08-25 23:00:00,Panther_education_Edna,528.3314
2017-08-13 14:00:00,Panther_lodging_Blaine,352.2209
2016-11-18 00:00:00,Panther_education_Jerome,1422.6226
2017-02-03 02:00:00,Panther_education_Ivan,99.3792
2016-11-26 06:00:00,Panther_education_Annetta,0.0
2016-09-09 01:00:00,Panther_lodging_Dean,89.3438
2016-09-27 17:00:00,Panther_lodging_Arlene,0.0
2017-12-27 00:00:00,Panther_office_Brent,0.0
2017-01-13 16:00:00,Panther_education_Vincent,1138.0981
2017-07-06 06:00:00,Panther_education_Ivan,144.988
2016-12-29 00:00:00,Panther_education_Quintin,0.0
2017-06-03 09:00:00,Panther_office_Taryn,82.4159
2016-11-29 20:00:00,Panther_lodging_Anastasia,2113.3257
2017-01-11 12:00:00,Panther_office_Shauna,148.8287
2016-03-16 10:00:00,Panther_retail_Kristina,173.1888
2017-12-24 06:00:00,Panther_lodging_Edison,0.0
2017-12-10 10:00:00,Panther_office_Christian,74.2238
2017-06-28 08:00:00,Panther_assembly_Gwyneth,0.0
2017-04-13 07:00:00,Panther_office_Catherine,0.0
2017-07-16 19:00:00,Panther_office_Taryn,804.0946
2016-10-10 03:00:00,Panther_lodging_Heather,151.4164
2017-08-12 12:00:00,Panther_lodging_Blaine,1056.6629
2017-01-15 14:00:00,Panther_retail_Kristina,17.8688
2016-09-05 05:00:00,Panther_lodging_Janice,0.0
2017-06-13 14:00:00,Panther_lodging_Ricky,142.9502
2016-11-20 10:00:00,Panther_education_Vincent,0.0
2016-05-20 17:00:00,Panther_other_Ismael,0.0
2017-05-29 22:00:00,Panther_assembly_Gwyneth,240.2464
2016-09-07 05:00:00,Panther_office_Catherine,16.8833
2016-03-04 05:00:00,Panther_lodging_Blaine,1232.7733
2016-04-11 23:00:00,Panther_parking_Charlene,0.0
2016-02-02 08:00:00,Panther_parking_Asia,0.0
2017-01-01 13:00:00,Panther_office_Larry,40.8079
2017-06-16 00:00:00,Panther_education_Emily,84.0162
2017-09-08 04:00:00,Panther_office_Jesus,112.0216
2017-05-20 22:00:00,Panther_office_Christian,37.1119
2016-07-01 02:00:00,Panther_office_Garth,92.4578
2017-11-20 17:00:00,Panther_office_Kristen,0.0
2017-11-10 08:00:00,Panther_lodging_Edison,0.0
2017-04-30 12:00:00,Panther_office_Shauna,298.9583
2016-08-08 03:00:00,Panther_education_Quintin,593.7903
2016-12-22 14:00:00,Panther_education_Ivan,0.0
2017-04-12 18:00:00,Panther_education_Alecia,1135.623
2017-12-31 05:00:00,Panther_lodging_Amos,99.6528
2017-12-08 12:00:00,Panther_retail_Gilbert,0.5301
2016-07-22 03:00:00,Panther_other_Lucina,339.2655
2017-12-29 20:00:00,Panther_lodging_Alita,0.0
2017-07-29 00:00:00,Panther_assembly_Gwyneth,0.0
2016-03-30 05:00:00,Panther_education_Gina,0.0
2016-01-19 06:00:00,Panther_lodging_Georgie,37.8541
2016-12-13 22:00:00,Panther_other_Lucina,349.6675
2016-08-01 19:00:00,Panther_other_Iva,0.0
2017-02-25 20:00:00,Panther_lodging_Teresita,378.541
2017-02-16 16:00:00,Panther_education_Jerome,567.7096
2016-08-13 01:00:00,Panther_lodging_Cora,120.8233
2016-12-10 16:00:00,Panther_education_Lacey,0.0
2017-09-21 04:00:00,Panther_office_Danica,3.9108
2016-09-27 13:00:00,Panther_education_Ivan,0.0
2016-05-31 11:00:00,Panther_education_Aurora,0.0
2017-09-14 17:00:00,Panther_retail_Romeo,71.4751
2016-11-17 00:00:00,Panther_education_Cleopatra,0.0
2017-10-04 03:00:00,Panther_education_Aurora,284.5245
2017-05-31 21:00:00,Panther_education_Quintin,2004.0423
2016-06-06 02:00:00,Panther_parking_Asia,0.0
2016-12-24 11:00:00,Panther_lodging_Marisol,1125.7275
2016-05-22 16:00:00,Panther_parking_Clarence,0.0
2016-09-24 03:00:00,Panther_office_Ruthie,77.2149
2016-05-10 20:00:00,Panther_lodging_Cora,2271.246
2017-03-05 20:00:00,Panther_lodging_Edmond,378.541
2016-06-12 00:00:00,Panther_parking_Charlene,54.7106
2017-05-29 02:00:00,Panther_office_Lauretta,0.0
2017-01-12 23:00:00,Panther_education_Aurora,395.8602
2017-08-25 08:00:00,Panther_education_Annetta,0.0
2016-02-06 02:00:00,Panther_lodging_Teresita,0.0
2016-12-27 12:00:00,Panther_retail_Kristina,19.0357
2016-06-15 21:00:00,Panther_education_Aurora,132.6256
2016-03-28 18:00:00,Panther_other_Bettie,0.0
2017-05-01 23:00:00,Panther_lodging_Cornelia,378.541
2017-09-04 12:00:00,Panther_lodging_Jana,378.541
2016-06-21 06:00:00,Panther_office_Karla,0.0
2016-08-30 21:00:00,Panther_lodging_Awilda,101.0195
2017-06-25 09:00:00,Panther_office_Clementine,358.7483
2016-11-02 14:00:00,Panther_education_Jerome,8706.443000000001
2017-06-07 03:00:00,Panther_other_Bethel,0.0
2017-05-14 05:00:00,Panther_lodging_Drew,0.0
2016-07-18 05:00:00,Panther_other_Luis,0.0
2017-06-13 12:00:00,Panther_lodging_Floyd,0.0
2017-12-12 20:00:00,Panther_education_Cleopatra,0.0
2017-02-08 00:00:00,Panther_lodging_Else,1514.164
2016-07-10 20:00:00,Panther_office_Antonette,22.5644
2017-07-31 03:00:00,Panther_lodging_Marisol,1496.8464
2016-04-19 16:00:00,Panther_lodging_Edison,558.0555
2017-07-10 02:00:00,Panther_education_Mohammad,0.0
2016-09-17 04:00:00,Panther_education_Misty,41.8481
2017-12-07 14:00:00,Panther_lodging_Jana,757.082
2016-04-21 06:00:00,Panther_education_Misty,4.0808
2017-10-27 20:00:00,Panther_office_Larry,113.5623
2016-02-17 16:00:00,Panther_education_Jarrett,75.7082
2016-09-24 20:00:00,Panther_office_Shauna,84.0162
2016-03-07 05:00:00,Panther_lodging_Janice,0.0
2016-01-02 09:00:00,Panther_parking_Charlene,0.0
2016-08-27 13:00:00,Panther_lodging_Kara,189.4366
2016-12-03 19:00:00,Panther_office_Ruthie,378.541
2017-01-13 13:00:00,Panther_education_Diann,131.9255
2016-12-23 12:00:00,Panther_education_Misty,26.9652
2017-05-07 09:00:00,Panther_other_Tyrone,0.0
2017-07-18 02:00:00,Panther_other_Lucina,0.0
2017-06-26 12:00:00,Panther_assembly_Carrol,37.9073
2016-04-20 22:00:00,Panther_office_Graham,0.0
2017-04-27 03:00:00,Panther_office_Lauretta,171.3931
2016-02-23 13:00:00,Panther_education_Shelton,0.0
2016-01-22 10:00:00,Panther_other_Ismael,378.541
2016-10-08 00:00:00,Panther_retail_Romeo,301.1919
2017-02-21 20:00:00,Panther_education_Ivan,0.0
2016-04-12 06:00:00,Panther_education_Teofila,692.7554
2017-10-29 09:00:00,Panther_lodging_Kara,0.7571
2016-11-12 13:00:00,Panther_office_Hannah,7.7555
2017-11-22 12:00:00,Panther_lodging_Blaine,3169.9886
2016-09-18 22:00:00,Panther_education_Cleopatra,7.1214
2016-09-06 09:00:00,Panther_office_Patti,199.3055
2016-08-14 03:00:00,Panther_parking_Alaina,46.50899999999999
2016-09-01 15:00:00,Panther_office_Catherine,0.0
2017-04-17 02:00:00,Panther_office_Larry,0.0
2017-08-01 20:00:00,Panther_lodging_Russell,37.6873
2016-06-21 18:00:00,Panther_education_Jerome,567.8115
2016-02-07 14:00:00,Panther_office_Christin,0.0
2017-06-15 13:00:00,Panther_lodging_Juliet,340.6869
2017-10-11 04:00:00,Panther_education_Karri,360.5496
2017-04-30 13:00:00,Panther_education_Ivan,0.0
2016-11-29 23:00:00,Panther_lodging_Edison,896.8748
2017-10-21 10:00:00,Panther_lodging_Drew,0.0
2016-10-05 05:00:00,Panther_lodging_Janice,0.0
2017-02-28 02:00:00,Panther_education_Mohammad,115.1182
2016-11-25 00:00:00,Panther_parking_Charlene,54.9106
2017-11-27 18:00:00,Panther_office_Patti,1514.164
2016-12-25 18:00:00,Panther_lodging_Bonnie,0.0
2016-06-15 17:00:00,Panther_education_Karri,374.9523
2017-10-16 09:00:00,Panther_lodging_Kara,1719.5178
2017-04-09 23:00:00,Panther_office_Catherine,43.6084
2016-08-04 15:00:00,Panther_other_Bettie,2289.4361
2016-04-15 04:00:00,Panther_lodging_Juliet,0.0
2016-07-29 21:00:00,Panther_other_Tyrone,0.0
2016-05-10 08:00:00,Panther_education_Hugh,2255.0731
2017-06-24 19:00:00,Panther_assembly_Denice,497.696
2017-11-02 04:00:00,Panther_lodging_Tracie,54.2105
2017-07-09 23:00:00,Panther_lodging_Kara,0.0
2016-06-02 20:00:00,Panther_education_Enriqueta,334.0071
2016-03-02 01:00:00,Panther_other_Tyrone,0.0
2017-10-24 21:00:00,Panther_lodging_Kaitlin,74.5144
2016-11-17 01:00:00,Panther_lodging_Dianna,0.0
2017-10-22 17:00:00,Panther_retail_Kristina,0.0
2017-04-02 15:00:00,Panther_education_Genevieve,253.0488
2016-09-04 08:00:00,Panther_parking_Clarence,0.0
2017-10-14 13:00:00,Panther_education_Annetta,0.0
2016-08-22 15:00:00,Panther_office_Patti,727.3404
2016-10-07 15:00:00,Panther_education_Aurora,915.4268
2016-02-26 04:00:00,Panther_office_Taryn,89.3438
2017-03-17 17:00:00,Panther_lodging_Edmond,26.9052
2016-10-02 23:00:00,Panther_education_Rosalie,71.6138
2017-04-26 20:00:00,Panther_lodging_Myrtle,757.082
2017-07-19 09:00:00,Panther_office_Valarie,0.0
2017-04-15 05:00:00,Panther_office_Christian,0.0
2016-10-06 03:00:00,Panther_education_Jarrett,340.6869
2016-09-15 14:00:00,Panther_office_Garth,742.2379
2016-07-05 02:00:00,Panther_assembly_Pamella,1.9204
2017-12-02 13:00:00,Panther_education_Scarlett,625.4069
2017-08-08 01:00:00,Panther_education_Aurora,136.2748
2016-06-02 21:00:00,Panther_other_Lucina,0.0
2017-06-27 13:00:00,Panther_office_Lavinia,21.5242
2016-12-01 06:00:00,Panther_office_Karla,29.5257
2017-07-20 14:00:00,Panther_lodging_Myrtle,56.891000000000005
2016-07-02 15:00:00,Panther_education_Vincent,153.3296
2017-02-21 10:00:00,Panther_lodging_Russell,40.9279
2017-06-14 09:00:00,Panther_education_Emily,1088.6156
2016-02-28 08:00:00,Panther_assembly_Carrol,0.0
2016-09-08 03:00:00,Panther_education_Quintin,165.6319
2017-09-21 03:00:00,Panther_assembly_Denice,381.7737
2016-12-13 18:00:00,Panther_office_Antonette,23.2845
2017-09-24 16:00:00,Panther_lodging_Hattie,2641.6571
2016-11-24 16:00:00,Panther_education_Cleopatra,0.0
2017-07-30 18:00:00,Panther_education_Rosalie,0.0
2016-01-06 06:00:00,Panther_education_Ivan,0.0
2016-05-03 14:00:00,Panther_office_Patti,2649.7870000000003
2017-10-04 01:00:00,Panther_assembly_David,0.0
2016-10-13 12:00:00,Panther_lodging_Janice,378.541
2016-06-16 19:00:00,Panther_parking_Lorriane,9.3618
2016-07-23 05:00:00,Panther_other_Bettie,1761.1047
2017-07-19 16:00:00,Panther_education_Karri,433.5237
2017-08-08 16:00:00,Panther_lodging_Kaitlin,74.1143
2017-10-26 21:00:00,Panther_lodging_Anastasia,1584.9943
2016-07-24 13:00:00,Panther_lodging_Blaine,4163.951
2016-10-26 00:00:00,Panther_lodging_Aaron,0.0
2017-06-16 05:00:00,Panther_lodging_Blaine,57.6111
2016-09-03 01:00:00,Panther_retail_Kristina,17.8688
2016-10-17 19:00:00,Panther_other_Bethel,0.0
2016-07-20 03:00:00,Panther_lodging_Myrtle,0.0
2017-02-02 02:00:00,Panther_lodging_Dean,0.0
2017-04-19 13:00:00,Panther_lodging_Sonja,1366.533
2016-08-08 10:00:00,Panther_education_Annetta,111.5215
2017-07-19 10:00:00,Panther_lodging_Alita,1370.3184
2016-03-19 22:00:00,Panther_education_Emily,371.1189
2017-12-04 23:00:00,Panther_office_Danica,3.7567
2016-03-04 13:00:00,Panther_education_Diann,189.2705
2016-11-18 14:00:00,Panther_education_Vincent,211.9409
2016-03-31 09:00:00,Panther_office_Brent,0.0
2017-11-07 10:00:00,Panther_lodging_Jana,80.4155
2016-07-20 19:00:00,Panther_education_Richard,0.0
2017-06-12 13:00:00,Panther_office_Patti,298.9583
2016-06-03 04:00:00,Panther_office_Patti,0.0
2017-10-15 12:00:00,Panther_lodging_Tracie,757.082
2017-11-15 17:00:00,Panther_other_Lucina,3698.3198
2016-04-17 19:00:00,Panther_education_Enriqueta,0.0
2017-02-15 22:00:00,Panther_education_Cleopatra,0.0
2016-10-06 21:00:00,Panther_lodging_Blaine,1135.623
2017-11-12 12:00:00,Panther_lodging_Kaitlin,378.541
2016-07-20 21:00:00,Panther_office_Garth,77.855
2016-06-16 11:00:00,Panther_office_Danica,8.5516
2017-04-10 11:00:00,Panther_education_Violet,149.4688
2017-03-20 05:00:00,Panther_lodging_Sonja,0.0
2016-10-25 08:00:00,Panther_lodging_Otis,0.0
2016-08-31 00:00:00,Panther_office_Christin,0.0
2016-09-02 20:00:00,Panther_education_Vincent,148.7287
2017-04-18 18:00:00,Panther_lodging_Kirk,1298.9163
2017-10-29 00:00:00,Panther_office_Kristen,5807.3504
2017-06-14 05:00:00,Panther_lodging_Kirk,131.8754
2017-10-06 13:00:00,Panther_retail_Kristina,66.7429
2017-06-06 11:00:00,Panther_lodging_Kara,1595.8115
2017-03-02 10:00:00,Panther_lodging_Else,37.4472
2017-05-11 07:00:00,Panther_education_Gina,8706.443000000001
2016-05-05 19:00:00,Panther_assembly_Carrol,38.2326
2016-01-03 23:00:00,Panther_lodging_Arlene,0.0
2017-01-08 07:00:00,Panther_assembly_David,117.8227
2017-01-04 21:00:00,Panther_education_Violet,37.8541
2017-11-29 23:00:00,Panther_retail_Kristina,0.0
2016-07-20 17:00:00,Panther_education_Jerome,757.082
2016-10-03 12:00:00,Panther_office_Taryn,625.4069
2017-10-24 20:00:00,Panther_education_Cleopatra,247.4126
2016-03-16 06:00:00,Panther_lodging_Edmond,0.0
2017-06-01 09:00:00,Panther_education_Jerome,492.295
2017-06-09 22:00:00,Panther_lodging_Edison,179.375
2016-01-19 21:00:00,Panther_other_Luis,0.0
2017-12-15 14:00:00,Panther_lodging_Sonja,37.8541
2016-08-10 16:00:00,Panther_lodging_Kara,175.4339
2017-04-27 23:00:00,Panther_lodging_Gale,114.9222
2016-11-09 08:00:00,Panther_lodging_Georgie,151.4164
2016-06-09 19:00:00,Panther_other_Bethel,0.0
2016-11-16 13:00:00,Panther_education_Rosalie,53.8104
2016-08-22 19:00:00,Panther_education_Jerome,3958.6021
2017-12-02 14:00:00,Panther_retail_Lester,12.7995
2016-11-13 03:00:00,Panther_education_Jerome,1632.9234
2017-10-02 04:00:00,Panther_lodging_Floyd,0.0
2017-09-16 15:00:00,Panther_education_Mattie,0.0
2017-10-27 05:00:00,Panther_lodging_Paulette,8706.443000000001
2017-10-13 03:00:00,Panther_education_Neal,0.0
2017-11-11 22:00:00,Panther_lodging_Shelia,0.0
2017-11-13 00:00:00,Panther_parking_Adela,65.8127
2017-10-24 05:00:00,Panther_office_Shauna,0.0
2017-01-01 19:00:00,Panther_lodging_Janice,77.9351
2017-07-07 12:00:00,Panther_office_Graham,714.7508
2017-03-11 12:00:00,Panther_lodging_Juliet,454.2492
2016-11-21 10:00:00,Panther_education_Aurora,507.1959
2017-07-09 06:00:00,Panther_education_Scarlett,15.1429
2016-09-10 02:00:00,Panther_education_Guillermina,0.0
2016-12-26 08:00:00,Panther_education_Gina,8706.443000000001
2016-02-02 17:00:00,Panther_lodging_Marlyn,0.0
2016-11-18 20:00:00,Panther_office_Christian,0.0
2016-10-06 01:00:00,Panther_lodging_Russell,25.925
2016-05-11 14:00:00,Panther_lodging_Kaitlin,0.0
2017-08-18 12:00:00,Panther_education_Annetta,378.541
2017-11-01 09:00:00,Panther_lodging_Jana,53.0502
2016-11-15 18:00:00,Panther_lodging_Else,1135.623
2016-07-27 10:00:00,Panther_office_Ruthie,127.0245
2016-05-19 05:00:00,Panther_education_Lacey,0.0
2016-05-11 03:00:00,Panther_education_Zelda,0.0
2016-09-12 11:00:00,Panther_lodging_Cornelia,378.541
2016-11-09 19:00:00,Panther_lodging_Blaine,3406.869
2016-06-30 20:00:00,Panther_retail_Lester,6.3662
2017-05-15 00:00:00,Panther_office_Catherine,19.2437
2016-04-10 18:00:00,Panther_lodging_Gale,757.082
2016-12-29 20:00:00,Panther_parking_Lorriane,59.0524
2016-04-24 23:00:00,Panther_education_Karri,0.0
2016-12-15 09:00:00,Panther_office_Graham,0.0
2017-10-13 19:00:00,Panther_lodging_Ricky,339.5066
2016-02-10 03:00:00,Panther_education_Ivan,0.0
2016-04-30 12:00:00,Panther_other_Iva,0.0
2016-10-13 07:00:00,Panther_lodging_Gale,100.8194
2016-11-08 02:00:00,Panther_lodging_Blaine,2271.246
2016-09-29 00:00:00,Panther_assembly_Carrol,12.6024
2017-01-19 23:00:00,Panther_other_Lula,0.7872
2016-06-07 16:00:00,Panther_lodging_Anastasia,176.1105
2016-01-15 22:00:00,Panther_lodging_Amos,99.6528
2017-01-22 06:00:00,Panther_lodging_Kara,470.084
2017-03-24 02:00:00,Panther_assembly_Denice,605.6656
2016-02-27 09:00:00,Panther_parking_Clarence,0.0
2017-11-07 21:00:00,Panther_lodging_Anastasia,1761.1047
2016-06-11 03:00:00,Panther_lodging_Tracie,0.0
2017-07-10 05:00:00,Panther_lodging_Ricky,0.0
2016-10-24 21:00:00,Panther_lodging_Alyssa,0.0
2017-04-05 12:00:00,Panther_other_Bettie,4931.093
2017-10-18 22:00:00,Panther_office_Brent,37.1119
2016-08-03 08:00:00,Panther_other_Lucina,398.1768
2017-02-10 05:00:00,Panther_office_Jeane,9.4818
2016-08-31 11:00:00,Panther_lodging_Willa,1135.623
2017-09-28 14:00:00,Panther_education_Mohammad,0.0
2017-08-23 10:00:00,Panther_retail_Felix,167.9694
2017-01-19 02:00:00,Panther_retail_Felix,61.4129
2016-12-04 22:00:00,Panther_office_Kristen,6435.196999999999
2017-11-14 17:00:00,Panther_education_Ivan,1135.623
2016-08-26 19:00:00,Panther_lodging_Teresita,757.082
2017-04-03 00:00:00,Panther_lodging_Dean,0.0
2017-05-04 10:00:00,Panther_lodging_Teresita,49.4495
2017-12-30 06:00:00,Panther_office_Taryn,71.3138
2016-09-05 23:00:00,Panther_office_Brent,16.6032
2017-03-17 22:00:00,Panther_education_Joyce,0.0
2016-07-17 11:00:00,Panther_lodging_Edison,100.9195
2016-10-29 17:00:00,Panther_assembly_Pamella,1.9204
2016-06-03 21:00:00,Panther_education_Hugh,1172.638
2017-05-30 16:00:00,Panther_lodging_Jacquelyn,0.0
2017-11-01 16:00:00,Panther_education_Mattie,9.4818
2017-10-28 11:00:00,Panther_education_Sophia,7594.2273
2016-11-04 13:00:00,Panther_office_Woodrow,0.0
2016-06-26 12:00:00,Panther_education_Guillermina,0.0
2016-05-06 18:00:00,Panther_parking_Asia,0.0
2017-11-09 22:00:00,Panther_education_Rosalie,0.0
2017-01-08 21:00:00,Panther_education_Teofila,0.0
2017-11-23 04:00:00,Panther_retail_Kristina,20.2759
2017-01-04 12:00:00,Panther_lodging_Dean,0.0
2017-10-31 14:00:00,Panther_retail_Kristina,63.8833
2017-12-18 14:00:00,Panther_office_Taryn,111.5215
2017-08-02 05:00:00,Panther_other_Iva,0.0
2016-10-23 19:00:00,Panther_office_Christin,19.0087
2017-07-08 09:00:00,Panther_office_Hannah,2.8766
2017-12-09 12:00:00,Panther_lodging_Blaine,1135.623
2016-12-23 15:00:00,Panther_education_Jerome,416.3951
2017-12-04 10:00:00,Panther_parking_Stanley,0.0
2017-12-02 09:00:00,Panther_lodging_Jacquelyn,378.541
2017-03-04 21:00:00,Panther_lodging_Hattie,4921.032999999999
2016-06-20 10:00:00,Panther_lodging_Blaine,1135.623
2016-09-03 06:00:00,Panther_education_Annetta,108.4209
2017-06-18 19:00:00,Panther_education_Cleopatra,12.3706
2016-09-04 20:00:00,Panther_lodging_Ricky,375.2442
2017-10-13 04:00:00,Panther_retail_Lester,4.9489
2017-11-27 02:00:00,Panther_office_Woodrow,16.2773
2017-08-22 00:00:00,Panther_office_Antonette,0.0
2017-01-06 14:00:00,Panther_lodging_Alyssa,0.0
2016-10-07 08:00:00,Panther_lodging_Dean,0.0
2017-10-08 16:00:00,Panther_education_Neal,0.0
